Date,Employee ID,Employee Level,In (Login time),Out (Logout time),Total Hours
05-06-2020,D202037,Junior Level,08:21:00,18:46:00,10.42
06-06-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-06-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-06-2020,D202037,Junior Level,11:03:00,19:59:00,8.93
09-06-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-06-2020,D202037,Junior Level,09:46:00,20:34:00,10.8
11-06-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-06-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-06-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-06-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-06-2020,D202037,Junior Level,08:45:00,19:38:00,10.88
16-06-2020,D202037,Junior Level,08:58:00,19:49:00,10.85
17-06-2020,D202037,Junior Level,10:38:00,19:56:00,9.3
18-06-2020,D202037,Junior Level,08:59:00,18:51:00,9.87
19-06-2020,D202037,Junior Level,09:30:00,18:19:00,8.82
20-06-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-06-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
22-06-2020,D202037,Junior Level,10:32:00,18:02:00,7.5
23-06-2020,D202037,Junior Level,10:04:00,17:03:00,6.98
24-06-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-06-2020,D202037,Junior Level,10:27:00,18:54:00,8.45
26-06-2020,D202037,Junior Level,10:53:00,19:30:00,8.62
27-06-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-06-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
29-06-2020,D202037,Junior Level,09:17:00,19:12:00,9.92
30-06-2020,D202037,Junior Level,09:54:00,18:33:00,8.65
01-07-2020,D202037,Junior Level,11:08:00,19:17:00,8.15
02-07-2020,D202037,Junior Level,10:56:00,18:53:00,7.95
03-07-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-07-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-07-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-07-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-07-2020,D202037,Junior Level,10:56:00,20:39:00,9.72
08-07-2020,D202037,Junior Level,09:11:00,18:55:00,9.73
09-07-2020,D202037,Junior Level,08:37:00,20:03:00,11.43
10-07-2020,D202037,Junior Level,08:16:00,20:11:00,11.92
11-07-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-07-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-07-2020,D202037,Junior Level,09:50:00,19:10:00,9.33
14-07-2020,D202037,Junior Level,08:47:00,17:07:00,8.33
15-07-2020,D202037,Junior Level,10:04:00,20:54:00,10.83
16-07-2020,D202037,Junior Level,11:37:00,20:05:00,8.47
17-07-2020,D202037,Junior Level,09:01:00,20:20:00,11.32
18-07-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-07-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-07-2020,D202037,Junior Level,10:48:00,19:08:00,8.33
21-07-2020,D202037,Junior Level,08:10:00,20:39:00,12.48
22-07-2020,D202037,Junior Level,10:52:00,17:14:00,6.37
23-07-2020,D202037,Junior Level,11:54:00,18:17:00,6.38
24-07-2020,D202037,Junior Level,08:34:00,20:52:00,12.3
25-07-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-07-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-07-2020,D202037,Junior Level,09:51:00,19:27:00,9.6
28-07-2020,D202037,Junior Level,10:14:00,19:56:00,9.7
29-07-2020,D202037,Junior Level,10:17:00,18:49:00,8.53
30-07-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
31-07-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
01-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
03-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-08-2020,D202037,Junior Level,09:28:00,19:14:00,9.77
05-08-2020,D202037,Junior Level,10:06:00,18:31:00,8.42
06-08-2020,D202037,Junior Level,11:23:00,18:57:00,7.57
07-08-2020,D202037,Junior Level,09:56:00,19:11:00,9.25
08-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
09-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-08-2020,D202037,Junior Level,09:34:00,17:42:00,8.13
13-08-2020,D202037,Junior Level,08:42:00,17:21:00,8.65
14-08-2020,D202037,Junior Level,08:17:00,20:54:00,12.62
15-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-08-2020,D202037,Junior Level,11:18:00,19:54:00,8.6
18-08-2020,D202037,Junior Level,11:01:00,19:02:00,8.02
19-08-2020,D202037,Junior Level,09:49:00,19:23:00,9.57
20-08-2020,D202037,Junior Level,08:50:00,18:39:00,9.82
21-08-2020,D202037,Junior Level,10:55:00,17:50:00,6.92
22-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
23-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-08-2020,D202037,Junior Level,11:14:00,19:20:00,8.1
25-08-2020,D202037,Junior Level,11:40:00,19:01:00,7.35
26-08-2020,D202037,Junior Level,10:35:00,19:28:00,8.88
27-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-08-2020,D202037,Junior Level,08:20:00,18:34:00,10.23
29-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
30-08-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
31-08-2020,D202037,Junior Level,09:57:00,18:56:00,8.98
01-09-2020,D202037,Junior Level,09:38:00,19:09:00,9.52
02-09-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
03-09-2020,D202037,Junior Level,08:29:00,17:39:00,9.17
04-09-2020,D202037,Junior Level,10:37:00,17:09:00,6.53
05-09-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-09-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-09-2020,D202037,Junior Level,09:49:00,20:12:00,10.38
08-09-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
09-09-2020,D202037,Junior Level,11:55:00,18:36:00,6.68
10-09-2020,D202037,Junior Level,08:25:00,17:54:00,9.48
11-09-2020,D202037,Junior Level,10:46:00,19:37:00,8.85
12-09-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-09-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-09-2020,D202037,Junior Level,09:24:00,17:25:00,8.02
15-09-2020,D202037,Junior Level,11:21:00,19:20:00,7.98
16-09-2020,D202037,Junior Level,11:13:00,18:25:00,7.2
17-09-2020,D202037,Junior Level,08:11:00,17:45:00,9.57
18-09-2020,D202037,Junior Level,09:02:00,17:20:00,8.3
19-09-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-09-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-09-2020,D202037,Junior Level,10:26:00,18:55:00,8.48
22-09-2020,D202037,Junior Level,08:20:00,17:10:00,8.83
23-09-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-09-2020,D202037,Junior Level,09:11:00,19:39:00,10.47
25-09-2020,D202037,Junior Level,09:07:00,20:34:00,11.45
26-09-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-09-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-09-2020,D202037,Junior Level,08:02:00,18:44:00,10.7
29-09-2020,D202037,Junior Level,10:21:00,19:41:00,9.33
30-09-2020,D202037,Junior Level,11:21:00,18:14:00,6.88
01-10-2020,D202037,Junior Level,09:45:00,17:00:00,7.25
02-10-2020,D202037,Junior Level,09:23:00,19:50:00,10.45
03-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-10-2020,D202037,Junior Level,08:00:00,17:35:00,9.58
08-10-2020,D202037,Junior Level,10:23:00,17:36:00,7.22
09-10-2020,D202037,Junior Level,11:29:00,18:15:00,6.77
10-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-10-2020,D202037,Junior Level,08:09:00,17:13:00,9.07
14-10-2020,D202037,Junior Level,08:45:00,17:27:00,8.7
15-10-2020,D202037,Junior Level,09:21:00,19:16:00,9.92
16-10-2020,D202037,Junior Level,10:42:00,17:23:00,6.68
17-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
18-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-10-2020,D202037,Junior Level,11:29:00,18:11:00,6.7
20-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-10-2020,D202037,Junior Level,10:15:00,18:12:00,7.95
22-10-2020,D202037,Junior Level,08:18:00,17:55:00,9.62
23-10-2020,D202037,Junior Level,10:27:00,18:07:00,7.67
24-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-10-2020,D202037,Junior Level,09:05:00,17:36:00,8.52
28-10-2020,D202037,Junior Level,11:20:00,19:23:00,8.05
29-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
30-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
31-10-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
01-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-11-2020,D202037,Junior Level,10:28:00,18:43:00,8.25
03-11-2020,D202037,Junior Level,09:33:00,17:09:00,7.6
04-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-11-2020,D202037,Junior Level,11:03:00,18:29:00,7.43
06-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
09-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-11-2020,D202037,Junior Level,09:21:00,19:27:00,10.1
12-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
18-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
22-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
23-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-11-2020,D202037,Junior Level,09:49:00,17:52:00,8.05
27-11-2020,D202037,Junior Level,09:19:00,17:52:00,8.55
28-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
29-11-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
30-11-2020,D202037,Junior Level,10:07:00,18:49:00,8.7
01-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-12-2020,D202037,Junior Level,10:58:00,18:45:00,7.78
03-12-2020,D202037,Junior Level,09:04:00,20:55:00,11.85
04-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-12-2020,D202037,Junior Level,09:08:00,20:56:00,11.8
09-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-12-2020,D202037,Junior Level,09:03:00,19:12:00,10.15
11-12-2020,D202037,Junior Level,10:35:00,18:32:00,7.95
12-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
18-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-12-2020,D202037,Junior Level,10:36:00,18:10:00,7.57
22-12-2020,D202037,Junior Level,09:36:00,17:13:00,7.62
23-12-2020,D202037,Junior Level,11:21:00,17:17:00,5.93
24-12-2020,D202037,Junior Level,11:07:00,20:05:00,8.97
25-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-12-2020,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-12-2020,D202037,Junior Level,08:24:00,20:42:00,12.3
29-12-2020,D202037,Junior Level,11:35:00,18:07:00,6.53
30-12-2020,D202037,Junior Level,11:34:00,18:16:00,6.7
31-12-2020,D202037,Junior Level,10:41:00,20:11:00,9.5
01-01-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-01-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
03-01-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-01-2021,D202037,Junior Level,11:44:00,19:45:00,8.02
05-01-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-01-2021,D202037,Junior Level,10:05:00,19:00:00,8.92
07-01-2021,D202037,Junior Level,08:34:00,17:48:00,9.23
08-01-2021,D202037,Junior Level,11:39:00,17:50:00,6.18
09-01-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-01-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-01-2021,D202037,Junior Level,09:34:00,18:05:00,8.52
12-01-2021,D202037,Junior Level,10:47:00,19:53:00,9.1
13-01-2021,D202037,Junior Level,11:42:00,19:25:00,7.72
14-01-2021,D202037,Junior Level,08:06:00,18:36:00,10.5
15-01-2021,D202037,Junior Level,08:17:00,18:52:00,10.58
16-01-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-01-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
18-01-2021,D202037,Junior Level,09:44:00,20:25:00,10.68
19-01-2021,D202037,Junior Level,08:49:00,18:25:00,9.6
20-01-2021,D202037,Junior Level,09:51:00,17:11:00,7.33
21-01-2021,D202037,Junior Level,09:06:00,19:40:00,10.57
22-01-2021,D202037,Junior Level,10:15:00,18:43:00,8.47
23-01-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-01-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-01-2021,D202037,Junior Level,10:53:00,17:52:00,6.98
26-01-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-01-2021,D202037,Junior Level,11:55:00,19:19:00,7.4
28-01-2021,D202037,Junior Level,Sick Leave,Sick Leave,
29-01-2021,D202037,Junior Level,11:01:00,20:18:00,9.28
30-01-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
31-01-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
01-02-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-02-2021,D202037,Junior Level,09:24:00,17:11:00,7.78
03-02-2021,D202037,Junior Level,09:59:00,19:12:00,9.22
04-02-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-02-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-02-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-02-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-02-2021,D202037,Junior Level,11:18:00,18:42:00,7.4
09-02-2021,D202037,Junior Level,08:32:00,20:29:00,11.95
10-02-2021,D202037,Junior Level,11:47:00,17:26:00,5.65
11-02-2021,D202037,Junior Level,11:37:00,19:18:00,7.68
12-02-2021,D202037,Junior Level,10:31:00,17:28:00,6.95
13-02-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-02-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-02-2021,D202037,Junior Level,08:53:00,19:46:00,10.88
16-02-2021,D202037,Junior Level,11:11:00,18:26:00,7.25
17-02-2021,D202037,Junior Level,08:19:00,20:43:00,12.4
18-02-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-02-2021,D202037,Junior Level,10:05:00,20:54:00,10.82
20-02-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-02-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
22-02-2021,D202037,Junior Level,11:46:00,18:55:00,7.15
23-02-2021,D202037,Junior Level,09:56:00,20:39:00,10.72
24-02-2021,D202037,Junior Level,09:12:00,20:50:00,11.63
25-02-2021,D202037,Junior Level,09:14:00,20:46:00,11.53
26-02-2021,D202037,Junior Level,08:48:00,19:20:00,10.53
27-02-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-02-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
01-03-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-03-2021,D202037,Junior Level,10:01:00,18:33:00,8.53
03-03-2021,D202037,Junior Level,09:55:00,17:23:00,7.47
04-03-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-03-2021,D202037,Junior Level,08:03:00,17:10:00,9.12
06-03-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-03-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-03-2021,D202037,Junior Level,10:09:00,18:28:00,8.32
09-03-2021,D202037,Junior Level,11:05:00,17:17:00,6.2
10-03-2021,D202037,Junior Level,10:04:00,18:27:00,8.38
11-03-2021,D202037,Junior Level,11:32:00,18:50:00,7.3
12-03-2021,D202037,Junior Level,11:17:00,17:53:00,6.6
13-03-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-03-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-03-2021,D202037,Junior Level,10:40:00,20:52:00,10.2
16-03-2021,D202037,Junior Level,08:31:00,19:38:00,11.12
17-03-2021,D202037,Junior Level,08:55:00,19:37:00,10.7
18-03-2021,D202037,Junior Level,09:39:00,20:42:00,11.05
19-03-2021,D202037,Junior Level,08:32:00,18:01:00,9.48
20-03-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-03-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
22-03-2021,D202037,Junior Level,11:14:00,19:51:00,8.62
23-03-2021,D202037,Junior Level,08:45:00,18:04:00,9.32
24-03-2021,D202037,Junior Level,11:59:00,20:01:00,8.03
25-03-2021,D202037,Junior Level,09:28:00,20:43:00,11.25
26-03-2021,D202037,Junior Level,10:34:00,20:20:00,9.77
27-03-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-03-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
29-03-2021,D202037,Junior Level,10:19:00,20:13:00,9.9
30-03-2021,D202037,Junior Level,10:31:00,19:33:00,9.03
31-03-2021,D202037,Junior Level,08:51:00,20:00:00,11.15
01-04-2021,D202037,Junior Level,09:20:00,18:48:00,9.47
02-04-2021,D202037,Junior Level,09:03:00,17:59:00,8.93
03-04-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-04-2021,D202037,Junior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-04-2021,D202037,Junior Level,11:18:00,18:40:00,7.37
06-04-2021,D202037,Junior Level,08:55:00,17:31:00,8.6
07-04-2021,D202037,Junior Level,10:28:00,18:16:00,7.8
08-04-2021,D202037,Junior Level,11:23:00,20:40:00,9.28
